PubId,PubName,PubGroupId,PubGroupName
54204,MercantilaAffil-polaris-store,390,Affiliates
53980,MercantilaAffil-poolcleanersinc,390,Affiliates
54006,MercantilaAffil-pooltables-by-mercantila,390,Affiliates
54078,MercantilaAffil-portable-massage-table,390,Affiliates
54010,MercantilaAffil-pot-rack-superstore,390,Affiliates
54160,MercantilaAffil-pottingbenches-store,390,Affiliates
54068,MercantilaAffil-pushscooters-by-mercantila,390,Affiliates
53962,MercantilaAffil-redcarpetshopping,390,Affiliates
54182,MercantilaAffil-rowingmachinedirect,390,Affiliates
54126,MercantilaAffil-rugs-superstore,390,Affiliates
54186,MercantilaAffil-schwinn-store,390,Affiliates
54076,MercantilaAffil-secretarydesk-store,390,Affiliates
54106,MercantilaAffil-shelves-store,390,Affiliates
54097,MercantilaAffil-showerdoors-store,390,Affiliates
54043,MercantilaAffil-sofabed-store,390,Affiliates
54220,MercantilaAffil-stackhouse-store,390,Affiliates
53953,MercantilaAffil-stepper-superstore,390,Affiliates
54153,MercantilaAffil-storagesheds-store,390,Affiliates
54035,MercantilaAffil-strollersco,390,Affiliates
54210,MercantilaAffil-sunkist-store,390,Affiliates
54007,MercantilaAffil-swing-set-superstore,390,Affiliates
53984,MercantilaAffil-tables-store,390,Affiliates
54059,MercantilaAffil-tabletennis-store,390,Affiliates
54015,MercantilaAffil-tanning-bed-guide,390,Affiliates
53937,MercantilaAffil-tennis-ball-machine,390,Affiliates
53966,MercantilaAffil-tennis-ball-machine-guide,390,Affiliates
54058,MercantilaAffil-tennisballmachinesinc,390,Affiliates
54013,MercantilaAffil-the-clock-superstore,390,Affiliates
53961,MercantilaAffil-the-furniture-superstore,390,Affiliates
54096,MercantilaAffil-tiffanylamps-by-mercantila,390,Affiliates
54145,MercantilaAffil-tilesaw-store,390,Affiliates
54025,MercantilaAffil-toddlerbed-store,390,Affiliates
54091,MercantilaAffil-toyboxes-store,390,Affiliates
54027,MercantilaAffil-track-and-field-equipment-guide,390,Affiliates
53934,MercantilaAffil-trampoline-superstore,390,Affiliates
54000,MercantilaAffil-trampolinesinc,390,Affiliates
53957,MercantilaAffil-treadmill-direct,390,Affiliates
54034,MercantilaAffil-treadmillguide,390,Affiliates
54206,MercantilaAffil-tricycles-store,390,Affiliates
54192,MercantilaAffil-tvmount-store,390,Affiliates
54008,MercantilaAffil-undermountsinks-store,390,Affiliates
54039,MercantilaAffil-vacuumcleaners-store,390,Affiliates
54042,MercantilaAffil-vanities-store,390,Affiliates
54157,MercantilaAffil-vanitytops-store,390,Affiliates
54165,MercantilaAffil-volleyball-machine-guide,390,Affiliates
54125,MercantilaAffil-wardrobe-store,390,Affiliates
54156,MercantilaAffil-waterrower-store,390,Affiliates
54183,MercantilaAffil-waterrowerdirect,390,Affiliates
54198,MercantilaAffil-weather-instrument-superstore,390,Affiliates
54138,MercantilaAffil-weatherstations-store,390,Affiliates
53996,MercantilaAffil-weight-machine,390,Affiliates
54024,MercantilaAffil-whirlpooltubs-store,390,Affiliates
53993,MercantilaAffil-whiteboard-store,390,Affiliates
54048,MercantilaAffil-winecoolers-store,390,Affiliates
53979,MercantilaAffil-wineracksinc,390,Affiliates
54077,MercantilaAffil-workbenches-store,390,Affiliates
54012,MercantilaAffil-world-globe,390,Affiliates
54089,MercantilaAffil-wurlitzer-store,390,Affiliates
55661,PFire77-Charter,390,Affiliates
55601,PFire77-WideOpenWest,390,Affiliates
53601,Syndmaster-IPhone,390,Affiliates
54261,Syndmaster-de2,390,Affiliates
352168,aol free nl,557,Organic Search Other
352177,ask free nl,557,Organic Search Other
350809,google free nl,410,Organic Search Google
350796,google free se,410,Organic Search Google
53623,home_internetbr-modelmayhem,390,Affiliates
350807,msn free nl,556,Organic Search MSN
350847,non-campaign referred nl,557,Organic Search Other
350802,noref homepage nl,363,others
350801,noref nl,363,others
350803,related search nl,557,Organic Search Other
53581,synacor-Consolidated,390,Affiliates
55201,synacor-FirstTee,390,Affiliates
53583,synacor-HawaiianTelcom,390,Affiliates
55281,synacor-hargray,390,Affiliates
350799,yahoo default se,646,Yahoo SE
350800,yahoo free se,558,Organic Search Yahoo
352212,yahoo edu cdn exact synd,2,Yahoo US
55881,ppcbully,390,Affiliates
353340,google banner uk default,699,Google Banner UK
353360,Adknowledge~Email Affiliate,366,Adknowledge (email)
353380,Learn4Good Ltd~Education 3693,412,Banner Generic
353381,GlobalSecurity.org~Education 3693,412,Banner Generic
353387,Military Factory~Education 3693,412,Banner Generic
353384,"Topix, LLC~Education 3693",412,Banner Generic
353260,miva cdn edu,3,Altavista
55781,educationleague,390,Affiliates
353420,"FunEducation, Inc.~Education 3693",412,Banner Generic
353441,Pulse360~Education 3713,412,Banner Generic
353480,facebook Like button,253,Organic
56061,cheskiewicz,390,Affiliates
353500,gg gadget de,551,Google DE
56041,mjavitch,390,Affiliates
353521,gg gadget uk,132,Google UK
353540,gg image search tech,6,Google US
55941,spencer123,390,Affiliates
56101,vfama,390,Affiliates
353600,facebook Like button - search,253,Organic
353640,gg tech icm,6,Google US
353661,gg prod fr kw content,550,Google FR
56121,Day to Day Essential,390,Affiliates
55981,Marchomes,390,Affiliates
353680,WebJuice1~Education 3694,412,Banner Generic
352214,yahoo edu dsn exact synd,2,Yahoo US
353720,gg edu cdn gadget,6,Google US
56021,EarthlinkInc-PeoplePC,390,Affiliates
353740,GOOGLE~KW 3813,412,Banner Generic
353741,GOOGLE~KW 3814,412,Banner Generic
56222,craigascott,390,Affiliates
353780,"Simplifi Holdings, Inc~KW 3583",412,Banner Generic
56202,smassh,390,Affiliates
353801,gg prod ita kw content,639,Google ITA
353820,gg prod es kw content,620,Google ES
353841,Lead Star Network~Email 3635,412,Banner Generic
353901,gg generic terms exact,6,Google US
353900,gg generic terms broad,6,Google US
353902,gg generic terms content,6,Google US
353920,gg es nextag terms broad,620,Google ES
353921,gg es nextag terms exact,620,Google ES
353923,gg ita nextag terms broad,639,Google ITA
353924,gg ita nextag terms exact,639,Google ITA
353940,yahoo es nextag terms broad,622,Yahoo ES
353941,yahoo es nextag terms exact,622,Yahoo ES
353943,yahoo ita nextag terms exact,640,Yahoo ITA
353960,gg au nextag terms broad,642,Google AU
353962,gg au nextag terms content,642,Google AU
353963,yahoo au nextag terms broad,643,Yahoo AU
56301,alannorthcott,390,Affiliates
56281,synacor-qwest,390,Affiliates
56421,egarcia961,390,Affiliates
56441,toplinepub,390,Affiliates
56241,philstrickland,390,Affiliates
56461,nbaleg,390,Affiliates
354020,yahoo generic terms broad,2,Yahoo US
354021,yahoo generic terms exact,2,Yahoo US
354023,msn fr nextag terms,552,MSN Search FR
353860,google free - nextag,410,Organic Search Google
354040,gg jp nextag terms broad,651,Google JP
354060,yahoo jp nextag terms broad,652,Google Yahoo JP
354061,yahoo jp nextag terms exact,652,Google Yahoo JP
353861,yahoo free - nextag,558,Organic Search Yahoo
56462,palenergysmart,390,Affiliates
55822,npbain41,390,Affiliates
56521,Hand 2 Hand Gifts,390,Affiliates
353880,twitter free,557,Organic Search Other
56541,chaching04,390,Affiliates
56581,powerpal,390,Affiliates
56501,ernestsmith,390,Affiliates
354143,msn tech calibex phrase,337,MSN Search US
354144,msn tech calibex content,337,MSN Search US
354145,msn tech calibex exact,337,MSN Search US
354148,msn cloth calibex phrase,337,MSN Search US
354152,msn nontech content,337,MSN Search US
354153,msn nontech calibex phrase,337,MSN Search US
354154,msn nontech calibex content,337,MSN Search US
354155,msn nontech calibex exact,337,MSN Search US
354158,msn hg calibex phrase,337,MSN Search US
354159,msn hg calibex content,337,MSN Search US
354160,msn hg calibex exact,337,MSN Search US
354162,msn hotel content,337,MSN Search US
354164,msn hotel calibex content,337,MSN Search US
354165,msn hotel calibex exact,337,MSN Search US
354167,msn edu cdn content,337,MSN Search US
354169,msn edu dsn content,337,MSN Search US
56661,promotidinc,390,Affiliates
354181,msn hotel calibex synd,337,MSN Search US
354183,msn hotel calibex exact umt,337,MSN Search US
354185,msn hotel content synd,337,MSN Search US
354186,msn hotel exact umt,337,MSN Search US
354189,msn edu cdn content synd,337,MSN Search US
354191,msn edu cdn phrase synd,337,MSN Search US
354193,msn edu dsn content synd,337,MSN Search US
354240,msn generic terms content synd,337,MSN Search US
354242,msn hg exact new,337,MSN Search US
354246,msn edu cdn exact new,337,MSN Search US
354247,msn edu dsn exact new,337,MSN Search US
354215,msn nontech calibex exact umt,337,MSN Search US
354212,gg nontech tablet broad,6,Google US
354213,gg nto keyword content,6,Google US
354208,msn hg calibex phrase synd,337,MSN Search US
354222,msn tech calibex content synd,337,MSN Search US
354221,gg tech keyword content,6,Google US
354217,msn nontech content synd,337,MSN Search US
354231,msn generic terms content,337,MSN Search US
354229,msn generic terms exact,337,MSN Search US
354227,msn tech phrase synd,337,MSN Search US
354224,msn tech calibex phrase synd,337,MSN Search US
354232,msn generic terms exact synd,337,MSN Search US
354199,msn cloth calibex exact synd,337,MSN Search US
354195,msn edu dsn phrase synd,337,MSN Search US
354205,gg hg keyword content,6,Google US
354207,msn hg calibex exact umt,337,MSN Search US
354206,msn hg calibex content synd,337,MSN Search US
354202,msn cloth exact synd,337,MSN Search US
354261,msn hotel phrase synd,337,MSN Search US
354251,msn prod ca synd,623,MSN Search CA
354249,msn prod ca phrase,623,MSN Search CA
354248,msn prod ca exact new,623,MSN Search CA
354080,google free wize,410,Organic Search Google
354301,Corpsman.com~Education 3633,412,Banner Generic
354284,Email Marketing Seller Abandon US,739,Email Marketing
354283,Email Marketing Welcome,739,Email Marketing
56682,jazzdrive3,390,Affiliates
56782,PlaysoccerSHOP,390,Affiliates
56783,cadtech,390,Affiliates
354340,Stacy Perez~Education 3633,412,Banner Generic
51029,laurakeefe,390,Affiliates
56621,aaron1064,390,Affiliates
56721,Diablomedia,390,Affiliates
56861,mikeslot,390,Affiliates
56822,tecca,390,Affiliates
354400,BirdDog Media~DSN 3833,412,Banner Generic
354440,EDU Media Group~Education 3693,412,Banner Generic
354361,google banner fr default,759,Google Banner FR
354488,gg nontech wize content,6,Google US
354491,gg cloth wize content,6,Google US
354490,gg cloth wize broad,6,Google US
354481,gg tech wize broad,6,Google US
354480,gg tech wize exact,6,Google US
354483,gg hg wize exact,6,Google US
354482,gg tech wize content,6,Google US
354485,gg hg wize content,6,Google US
354487,gg nontech wize broad,6,Google US
354486,gg nontech wize exact,6,Google US
354495,msn hg wize exact,337,MSN Search US
354494,msn tech wize phrase,337,MSN Search US
354500,msn nontech wize phrase,337,MSN Search US
354496,msn hg wize broad,337,MSN Search US
354520,EDU Media Group~Education 3713,412,Banner Generic
57002,RobertKapatais,390,Affiliates
354521,twitter promoted,845,Twitter Promoted US
56981,gumgum,390,Affiliates
354522,facebook posts,253,Organic
55821,clevertonam,390,Affiliates
21896,gg cloth phrase,6,Google US
352445,gg hotel trc exact,6,Google US
354700,facebook prod de,799,Facebook DE
354701,facebook prod uk,801,Facebook UK
354720,DMi Partners~Education 3713,412,Banner Generic
57021,nichethinktank,390,Affiliates
354703,facebook prod fr,800,Facebook FR
354760,BirdDog Media~Education Host &amp; Post,412,Banner Generic
354780,"Global Contact Center Partners, LLC.~Education 3713",412,Banner Generic
354800,"Global Contact Center Partners, LLC.~Education 3633",412,Banner Generic
57061,synacor-shopwindstream,390,Affiliates
57062,ehom,390,Affiliates
57181,usaxp,390,Affiliates
57262,lamasmedia,390,Affiliates
57302,tonysr4,390,Affiliates
57343,Puzzleman,390,Affiliates
57363,WineGarden,390,Affiliates
57374,GrowthSystems,390,Affiliates
354243,msn nontech exact new,337,MSN Search US
354151,msn nontech phrase,337,MSN Search US
354244,msn cloth exact new,337,MSN Search US
354146,msn cloth phrase,337,MSN Search US
354245,msn hotel exact new,337,MSN Search US
354161,msn hotel phrase,337,MSN Search US
57315,thedogguy386,390,Affiliates
57381,nextagfbapp,390,Affiliates
57410,web1,390,Affiliates
57460,imarkint,390,Affiliates
354156,msn hg phrase,337,MSN Search US
57411,mrbushnell,390,Affiliates
57544,clunsford,390,Affiliates
57422,garycanie,390,Affiliates
57426,mogbulafor,390,Affiliates
354860,gg gadget calibex,6,Google US
354880,gg nextag terms smartphone broad,6,Google US
354881,gg nextag terms smartphone exact,6,Google US
354882,gg nextag terms smartphone content,6,Google US
354920,facebook tech,719,facebook
354900,fb app,719,facebook
354840,facebook default,719,facebook
354921,facebook hg,719,facebook
354922,facebook cloth,719,facebook
354901,fb shop tab,253,Organic
57341,Jwls1,390,Affiliates
57523,dunkert,390,Affiliates
57586,benstof,390,Affiliates
57702,dealcatcher,390,Affiliates
57582,fishingcentral,390,Affiliates
57449,freebienut,390,Affiliates
57587,clickholdings,390,Affiliates
57603,travisludlow,390,Affiliates
57642,boxbreak,390,Affiliates
57762,xanman,390,Affiliates
57803,TheKeemz10,390,Affiliates
57821,dadrome,390,Affiliates
57741,PartnerTest,390,Affiliates
354540,facebook sweepstakes,253,Organic
57319,ralphiesgoods,390,Affiliates
57425,jre1960,390,Affiliates
57408,olgahermans,390,Affiliates
57583,machscooters,390,Affiliates
57613,Jbsales,390,Affiliates
57841,omarismail,390,Affiliates
57662,miclarpho,390,Affiliates
57964,laxplosionmusic,390,Affiliates
57961,turnipHed,390,Affiliates
58042,resellerratings-new,390,Affiliates
58121,denzilmc1,390,Affiliates
355040,msn prod uk exact new,391,MSN Search UK
355041,gg prod uk keyword content,132,Google UK
355042,msn prod uk content,391,MSN Search UK
355043,msn prod uk calibex exact new,391,MSN Search UK
355044,msn prod uk calibex phrase,391,MSN Search UK
355046,msn prod fr exact new,552,MSN Search FR
355047,msn prod fr phrase,552,MSN Search FR
355048,msn prod fr content,552,MSN Search FR
58007,FD2U,390,Affiliates
354940,Twitter Sharing Deals,253,Organic
58261,coldwarkid,390,Affiliates
57732,James_IM,390,Affiliates
57781,yourtechreport,390,Affiliates
57604,thebigrefunds,390,Affiliates
57966,SGBmedia,390,Affiliates
57663,B2TH,390,Affiliates
57413,armenterprise,390,Affiliates
58002,scouter,390,Affiliates
57981,colinlbc,390,Affiliates
50995,deals4sure.com,390,Affiliates
57001,AmericanHomePlus,390,Affiliates
57221,evtv1,390,Affiliates
57314,TIMPINTL,390,Affiliates
355060,gg gadget au,642,Google AU
355061,gg gadget es,620,Google ES
355062,gg gadget ita,639,Google ITA
354561,noref homepage cn,253,Organic
354562,related search cn,557,Organic Search Other
354564,google free cn,410,Organic Search Google
354566,msn free cn,556,Organic Search MSN
354568,yahoo free cn,558,Organic Search Yahoo
354570,blackberry mobile app cn,659,Organic Mobile - Mobile Apps
354571,iphone mobile app cn,659,Organic Mobile - Mobile Apps
354572,blackberry mobile mail cn,660,Organic Mobile - Mobile Emails
354573,iphone mobile mail cn,660,Organic Mobile - Mobile Emails
354574,mobile welcome generic email cn,660,Organic Mobile - Mobile Emails
354575,mobile welcome generic sms cn,660,Organic Mobile - Mobile Emails
354577,blackberry welcome sms cn,660,Organic Mobile - Mobile Emails
354579,iphone welcome sms cn,660,Organic Mobile - Mobile Emails
354581,android welcome sms cn,660,Organic Mobile - Mobile Emails
354582,Desktop Send-to-Phone CN,660,Organic Mobile - Mobile Emails
354584,noref homepage kr,253,Organic
354586,google default kr,782,Google KR
354588,yahoo default kr,783,Yahoo KR
354590,msn default kr,784,MSN Search KR
354592,android mobile app kr,659,Organic Mobile - Mobile Apps
354593,blackberry mobile app kr,659,Organic Mobile - Mobile Apps
354594,iphone mobile app kr,659,Organic Mobile - Mobile Apps
354595,blackberry mobile mail kr,660,Organic Mobile - Mobile Emails
354596,iphone mobile mail kr,660,Organic Mobile - Mobile Emails
354597,mobile welcome generic email kr,660,Organic Mobile - Mobile Emails
354598,mobile welcome generic sms kr,660,Organic Mobile - Mobile Emails
354599,blackberry welcome email kr,660,Organic Mobile - Mobile Emails
354601,iphone welcome email kr,660,Organic Mobile - Mobile Emails
354602,iphone welcome sms kr,660,Organic Mobile - Mobile Emails
354604,android welcome sms kr,660,Organic Mobile - Mobile Emails
354606,noref br,363,others
354608,related search br,557,Organic Search Other
354610,yahoo free br,558,Organic Search Yahoo
354612,msn free br,556,Organic Search MSN
354614,google free br,410,Organic Search Google
354615,android mobile app br,659,Organic Mobile - Mobile Apps
354616,blackberry mobile app br,659,Organic Mobile - Mobile Apps
354618,blackberry mobile mail br,660,Organic Mobile - Mobile Emails
354619,iphone mobile mail br,660,Organic Mobile - Mobile Emails
354620,mobile welcome generic email br,660,Organic Mobile - Mobile Emails
354621,mobile welcome generic sms br,660,Organic Mobile - Mobile Emails
354624,iphone welcome email br,660,Organic Mobile - Mobile Emails
354626,android welcome email br,660,Organic Mobile - Mobile Emails
